0:0:0:0:0:0:0:1 - - [29/Aug/2023:13:19:58 +0900] "GET /web/shop/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:13:19:58 +0900] "GET /web/shop/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:13:21:12 +0900] "GET /web/shop/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:13:21:12 +0900] "GET /web/shop/join.js?v=1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:13:21:36 +0900] "GET /web/storage.html HTTP/1.1" 200 872
0:0:0:0:0:0:0:1 - - [29/Aug/2023:13:21:39 +0900] "GET /web/storage.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:13:21:40 +0900] "GET /web/storage.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:13:21:48 +0900] "GET /web/storage.html HTTP/1.1" 200 873
0:0:0:0:0:0:0:1 - - [29/Aug/2023:13:21:53 +0900] "GET /web/storage.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Aug/2023:13:21:54 +0900] "GET /web/storage.html HTTP/1.1" 200 873
